student_id,student_major,student_concentration,student_age,student_gender,student_name,student_batch,student_gpa,completed_credits,required_credits,number_of_replaces,max_credits/semester
1821,Mathematics,Mathematics,19,Female,Toaa Youssef,2020,1.1,128,16,4,12
1822,Engineering,Engineering,20,Male,Moustafa Mahmoud,2024,2.46,16,128,2,12
1823,Engineering,Engineering,21,Female,Doha Mohamed,2023,0.74,32,112,4,12
1824,Engineering,Engineering,23,Male,Moustafa Mahmoud,2023,1.02,32,112,4,12
1825,Computer Science,Information Technology,25,Female,Esraa Abdelrahman,2024,2.81,16,128,1,16
1826,Science,Science,22,Male,Naser Khalid,2024,2.73,16,128,1,16
1827,Mathematics,Mathematics,24,Female,Doaa Moustafa,2022,3.77,80,64,0,16
1828,Computer Science,Data Science,25,Male,Ahmed Mahmoud,2021,1.96,112,32,3,12
1829,Engineering,Engineering,24,Female,Doha Mahmoud,2021,4.0,96,48,0,16
1830,Engineering,Engineering,25,Male,Naser Naser,2022,4.0,64,80,0,16
1831,Mathematics,Mathematics,22,Female,Sabah Mohamed,2021,2.4,112,32,2,12
1832,Mathematics,Mathematics,24,Male,Khalid Khalid,2022,3.4,80,64,0,16
1833,Computer Science,Software Engineering,23,Female,Doaa Moustafa,2024,1.38,16,128,4,12
1834,Mathematics,Mathematics,19,Male,Khalid Abdelrahman,2020,1.67,128,16,3,12
1835,Computer Science,Software Engineering,24,Female,Doha Youssef,2023,1.64,48,96,3,12
1836,Computer Science,Data Science,21,Male,Abdelrahman Naser,2022,1.26,80,64,4,12
1837,Engineering,Engineering,25,Female,Esraa Ahmed,2021,1.51,96,48,3,12
1838,Mathematics,Mathematics,18,Male,Tamer Yehia,2022,0.63,64,80,4,12
1839,Engineering,Engineering,25,Female,Yousra Mahmoud,2021,0.07,96,48,4,12
1840,Computer Science,Information Technology,18,Male,Abdelrahman Tamer,2022,0.23,80,64,4,12
1841,Computer Science,Software Engineering,20,Female,Marwa Mohamed,2021,1.55,112,32,3,12
1842,Computer Science,Information Technology,20,Male,Ahmed Ahmed,2023,2.17,32,112,2,12
1843,Engineering,Engineering,24,Female,Doaa Mohamed,2021,2.46,112,32,2,12
1844,Mathematics,Mathematics,23,Male,Yehia Youssef,2021,0.67,96,48,4,12
1845,Science,Science,18,Female,Yousra Abdelrahman,2020,3.05,128,16,0,16
1846,Engineering,Engineering,25,Male,Yehia Mohamed,2023,0.99,32,112,4,12
1847,Computer Science,Information Technology,20,Female,Esraa Khalid,2022,-0.01,64,80,4,12
1848,Engineering,Engineering,24,Male,Naser Mahmoud,2020,1.75,128,16,3,12
1849,Science,Science,18,Female,Doha Tamer,2020,3.6,128,16,0,16
1850,Mathematics,Mathematics,20,Male,Mohamed Ahmed,2022,3.89,80,64,0,16
1851,Computer Science,Information Technology,22,Female,Marwa Tamer,2023,3.94,32,112,0,16
1852,Mathematics,Mathematics,20,Male,Moustafa Mahmoud,2024,2.59,16,128,1,16
1853,Science,Science,22,Female,Doha Abdelrahman,2023,2.13,48,96,2,12
1854,Engineering,Engineering,18,Male,Youssef Ahmed,2020,0.39,128,16,4,12
1855,Engineering,Engineering,20,Female,Doha Moustafa,2021,0.57,112,32,4,12
1856,Mathematics,Mathematics,20,Male,Mahmoud Youssef,2020,3.59,128,16,0,16
1857,Engineering,Engineering,20,Female,Toaa Mahmoud,2022,2.59,80,64,1,16
1858,Computer Science,Information Technology,23,Male,Mahmoud Youssef,2021,0.28,96,48,4,12
1859,Engineering,Engineering,19,Female,Doaa Mahmoud,2023,1.25,32,112,4,12
1860,Computer Science,Information Technology,19,Male,Naser Naser,2023,4.0,32,112,0,16
1861,Science,Science,18,Female,Toaa Tamer,2023,0.72,48,96,4,12
1862,Engineering,Engineering,23,Male,Mahmoud Khalid,2022,2.05,64,80,2,12
1863,Computer Science,Information Technology,22,Female,Mayar Abdelrahman,2021,0.8,112,32,4,12
1864,Computer Science,Software Engineering,24,Male,Yehia Ahmed,2023,0.45,48,96,4,12
1865,Science,Science,22,Female,Doaa Khalid,2023,0.09,48,96,4,12
1866,Science,Science,25,Male,Moustafa Naser,2021,1.81,112,32,3,12
1867,Science,Science,21,Female,Doha Khalid,2024,1.71,16,128,3,12
1868,Mathematics,Mathematics,24,Male,Youssef Youssef,2021,0.38,96,48,4,12
1869,Science,Science,20,Female,Sabah Tamer,2020,2.1,128,16,2,12
1870,Engineering,Engineering,22,Male,Moustafa Yehia,2023,3.5,32,112,0,16
1871,Science,Science,20,Female,Yousra Khalid,2020,2.94,128,16,1,16
1872,Mathematics,Mathematics,21,Male,Mahmoud Tamer,2024,1.2,16,128,4,12
1873,Science,Science,24,Female,Toaa Naser,2020,4.0,128,16,0,16
1874,Science,Science,23,Male,Moustafa Naser,2023,0.64,48,96,4,12
1875,Science,Science,25,Female,Yousra Mahmoud,2021,2.3,112,32,2,12
1876,Engineering,Engineering,23,Male,Youssef Tamer,2020,3.38,128,16,0,16
1877,Mathematics,Mathematics,25,Female,Marwa Moustafa,2020,0.68,128,16,4,12
1878,Mathematics,Mathematics,21,Male,Khalid Yehia,2020,2.51,128,16,1,16
1879,Mathematics,Mathematics,25,Female,Yousra Ahmed,2020,1.03,128,16,4,12
1880,Computer Science,Information Technology,24,Male,Mohamed Khalid,2022,1.29,64,80,4,12
1881,Mathematics,Mathematics,19,Female,Toaa Tamer,2023,0.73,48,96,4,12
1882,Computer Science,Information Technology,19,Male,Khalid Ahmed,2021,2.69,96,48,1,16
1883,Computer Science,Software Engineering,22,Female,Sabah Mahmoud,2020,1.44,128,16,4,12
1884,Computer Science,Software Engineering,21,Male,Ahmed Youssef,2020,3.87,128,16,0,16
1885,Science,Science,23,Female,Doha Tamer,2021,3.71,112,32,0,16
1886,Engineering,Engineering,20,Male,Khalid Ahmed,2022,0.47,64,80,4,12
1887,Computer Science,Information Technology,24,Female,Doaa Abdelrahman,2022,0.37,64,80,4,12
1888,Engineering,Engineering,23,Male,Naser Naser,2020,3.37,128,16,0,16
1889,Science,Science,19,Female,Mayar Tamer,2022,2.45,64,80,2,12
1890,Engineering,Engineering,24,Male,Youssef Mohamed,2023,0.48,48,96,4,12
1891,Engineering,Engineering,21,Female,Mayar Youssef,2022,3.79,80,64,0,16
1892,Engineering,Engineering,23,Male,Mahmoud Ahmed,2021,4.0,96,48,0,16
1893,Science,Science,22,Female,Sabah Youssef,2021,2.78,112,32,1,16
1894,Mathematics,Mathematics,22,Male,Ahmed Khalid,2024,1.11,16,128,4,12
1895,Mathematics,Mathematics,20,Female,Mayar Khalid,2021,0.75,96,48,4,12
1896,Mathematics,Mathematics,22,Male,Youssef Mahmoud,2024,4.0,16,128,0,16
1897,Science,Science,20,Female,Mayar Khalid,2023,2.12,48,96,2,12
1898,Mathematics,Mathematics,24,Male,Khalid Naser,2023,2.1,48,96,2,12
1899,Engineering,Engineering,21,Female,Yousra Naser,2021,2.82,112,32,1,16
1900,Mathematics,Mathematics,24,Male,Moustafa Mahmoud,2023,0.46,48,96,4,12
1901,Mathematics,Mathematics,24,Female,Doaa Tamer,2021,0.39,112,32,4,12
1902,Mathematics,Mathematics,21,Male,Naser Yehia,2020,3.83,128,16,0,16
1903,Computer Science,Software Engineering,20,Female,Marwa Khalid,2023,1.46,48,96,4,12
1904,Mathematics,Mathematics,25,Male,Ahmed Mohamed,2021,2.85,96,48,1,16
1905,Computer Science,Information Technology,22,Female,Doha Naser,2021,3.19,112,32,0,16
1906,Science,Science,22,Male,Yehia Khalid,2021,3.88,112,32,0,16
1907,Science,Science,23,Female,Mariam Khalid,2022,1.15,80,64,4,12
1908,Engineering,Engineering,24,Male,Moustafa Abdelrahman,2020,0.08,128,16,4,12
1909,Computer Science,Information Technology,22,Female,Sabah Mohamed,2024,-0.09,16,128,4,12
1910,Engineering,Engineering,23,Male,Abdelrahman Mahmoud,2023,0.8,48,96,4,12
1911,Science,Science,20,Female,Esraa Moustafa,2023,3.62,32,112,0,16
1912,Computer Science,Information Technology,24,Male,Moustafa Khalid,2021,0.95,112,32,4,12
1913,Computer Science,Information Technology,22,Female,Doaa Moustafa,2023,2.95,32,112,1,16
1914,Computer Science,Data Science,19,Male,Khalid Naser,2022,2.04,64,80,2,12
1915,Computer Science,Information Technology,18,Female,Doaa Abdelrahman,2024,1.4,16,128,4,12
1916,Mathematics,Mathematics,18,Male,Mohamed Naser,2021,2.83,96,48,1,16
1917,Computer Science,Data Science,19,Female,Yousra Abdelrahman,2020,2.4,128,16,2,12
1918,Computer Science,Data Science,20,Male,Mahmoud Khalid,2020,1.53,128,16,3,12
1919,Computer Science,Software Engineering,22,Female,Toaa Yehia,2023,0.36,32,112,4,12
1920,Mathematics,Mathematics,25,Male,Mohamed Abdelrahman,2023,1.71,48,96,3,12
1921,Engineering,Engineering,20,Female,Mayar Youssef,2020,0.01,128,16,4,12
1922,Science,Science,19,Male,Naser Ahmed,2023,1.2,32,112,4,12
1923,Science,Science,20,Female,Doaa Naser,2022,0.23,80,64,4,12
1924,Engineering,Engineering,20,Male,Mohamed Tamer,2021,1.35,112,32,4,12
1925,Mathematics,Mathematics,23,Female,Sabah Abdelrahman,2023,1.35,48,96,4,12
1926,Mathematics,Mathematics,20,Male,Youssef Naser,2021,0.46,112,32,4,12
1927,Engineering,Engineering,18,Female,Mayar Youssef,2020,3.44,128,16,0,16
1928,Engineering,Engineering,22,Male,Youssef Youssef,2020,2.9,128,16,1,16
1929,Mathematics,Mathematics,25,Female,Sabah Khalid,2022,1.35,80,64,4,12
1930,Engineering,Engineering,19,Male,Ahmed Tamer,2024,3.52,16,128,0,16
1931,Science,Science,18,Female,Mariam Moustafa,2021,0.18,96,48,4,12
1932,Engineering,Engineering,25,Male,Youssef Yehia,2023,2.61,32,112,1,16
1933,Engineering,Engineering,24,Female,Marwa Naser,2024,1.45,16,128,4,12
1934,Engineering,Engineering,21,Male,Moustafa Tamer,2021,1.91,112,32,3,12
1935,Mathematics,Mathematics,19,Female,Mariam Mohamed,2022,1.81,64,80,3,12
1936,Computer Science,Software Engineering,23,Male,Tamer Khalid,2021,2.74,112,32,1,16
1937,Science,Science,18,Female,Doaa Naser,2020,4.0,128,16,0,16
1938,Computer Science,Data Science,18,Male,Tamer Khalid,2022,3.14,80,64,0,16
1939,Computer Science,Data Science,25,Female,Toaa Mahmoud,2021,3.14,112,32,0,16
1940,Computer Science,Software Engineering,25,Male,Ahmed Naser,2020,3.31,128,16,0,16
1941,Mathematics,Mathematics,23,Female,Doaa Khalid,2020,4.0,128,16,0,16
1942,Science,Science,20,Male,Naser Tamer,2023,2.22,32,112,2,12
1943,Science,Science,25,Female,Mariam Mohamed,2023,3.65,48,96,0,16
1944,Science,Science,18,Male,Naser Abdelrahman,2022,3.6,80,64,0,16
1945,Computer Science,Information Technology,18,Female,Esraa Mohamed,2024,0.14,16,128,4,12
1946,Science,Science,22,Male,Abdelrahman Abdelrahman,2021,3.48,96,48,0,16
1947,Computer Science,Information Technology,19,Female,Doha Abdelrahman,2021,0.07,112,32,4,12
1948,Mathematics,Mathematics,23,Male,Mohamed Yehia,2022,1.86,80,64,3,12
1949,Engineering,Engineering,21,Female,Mariam Tamer,2020,2.65,128,16,1,16
1950,Mathematics,Mathematics,24,Male,Abdelrahman Naser,2021,1.41,112,32,4,12
1951,Mathematics,Mathematics,21,Female,Doha Naser,2023,1.14,32,112,4,12
1952,Computer Science,Data Science,19,Male,Abdelrahman Moustafa,2020,2.13,128,16,2,12
1953,Engineering,Engineering,21,Female,Marwa Khalid,2022,4.0,64,80,0,16
1954,Computer Science,Information Technology,21,Male,Tamer Youssef,2021,1.97,96,48,3,12
1955,Mathematics,Mathematics,25,Female,Mariam Tamer,2021,1.51,96,48,3,12
1956,Engineering,Engineering,22,Male,Tamer Khalid,2021,1.87,112,32,3,12
1957,Science,Science,21,Female,Mariam Mahmoud,2021,4.0,112,32,0,16
1958,Mathematics,Mathematics,20,Male,Moustafa Yehia,2023,0.69,32,112,4,12
1959,Engineering,Engineering,23,Female,Doaa Yehia,2023,3.7,48,96,0,16
1960,Engineering,Engineering,22,Male,Naser Khalid,2023,0.84,32,112,4,12
1961,Engineering,Engineering,21,Female,Doaa Ahmed,2021,0.28,112,32,4,12
1962,Mathematics,Mathematics,22,Male,Moustafa Mahmoud,2023,1.96,32,112,3,12
1963,Mathematics,Mathematics,18,Female,Marwa Abdelrahman,2021,4.0,112,32,0,16
1964,Computer Science,Information Technology,20,Male,Tamer Yehia,2020,2.03,128,16,2,12
1965,Computer Science,Data Science,20,Female,Mariam Mohamed,2021,2.74,112,32,1,16
1966,Engineering,Engineering,21,Male,Ahmed Youssef,2021,1.28,112,32,4,12
1967,Science,Science,18,Female,Doaa Moustafa,2023,3.63,32,112,0,16
1968,Engineering,Engineering,21,Male,Abdelrahman Abdelrahman,2020,2.27,128,16,2,12
1969,Science,Science,21,Female,Doaa Tamer,2021,2.08,112,32,2,12
1970,Mathematics,Mathematics,24,Male,Naser Yehia,2020,3.59,128,16,0,16
1971,Science,Science,19,Female,Doha Abdelrahman,2020,3.33,128,16,0,16
1972,Science,Science,24,Male,Tamer Abdelrahman,2021,0.02,112,32,4,12
1973,Engineering,Engineering,22,Female,Doha Ahmed,2024,3.01,16,128,0,16
1974,Science,Science,18,Male,Naser Abdelrahman,2020,0.53,128,16,4,12
1975,Computer Science,Data Science,18,Female,Doaa Ahmed,2023,2.74,32,112,1,16
1976,Computer Science,Software Engineering,23,Male,Yehia Khalid,2023,3.73,48,96,0,16
1977,Science,Science,18,Female,Esraa Tamer,2023,1.11,32,112,4,12
1978,Science,Science,19,Male,Youssef Youssef,2024,2.12,16,128,2,12
1979,Engineering,Engineering,23,Female,Yousra Moustafa,2022,3.48,80,64,0,16
1980,Engineering,Engineering,22,Male,Mohamed Mahmoud,2024,2.52,16,128,1,16
1981,Engineering,Engineering,18,Female,Marwa Mahmoud,2022,-0.05,64,80,4,12
1982,Engineering,Engineering,25,Male,Tamer Abdelrahman,2024,1.79,16,128,3,12
1983,Engineering,Engineering,20,Female,Doha Naser,2021,2.14,96,48,2,12
1984,Mathematics,Mathematics,19,Male,Youssef Tamer,2023,1.5,32,112,3,12
1985,Computer Science,Software Engineering,18,Female,Sabah Moustafa,2022,3.01,80,64,0,16
1986,Science,Science,20,Male,Youssef Mohamed,2022,3.5,64,80,0,16
1987,Mathematics,Mathematics,20,Female,Mariam Moustafa,2024,4.0,16,128,0,16
1988,Science,Science,19,Male,Naser Naser,2021,2.75,96,48,1,16
1989,Computer Science,Software Engineering,25,Female,Sabah Khalid,2022,3.64,80,64,0,16
1990,Computer Science,Software Engineering,23,Male,Tamer Abdelrahman,2023,2.19,32,112,2,12
1991,Computer Science,Software Engineering,22,Female,Mayar Youssef,2022,3.85,80,64,0,16
1992,Engineering,Engineering,23,Male,Youssef Abdelrahman,2021,2.64,112,32,1,16
1993,Science,Science,22,Female,Yousra Youssef,2021,2.3,112,32,2,12
1994,Mathematics,Mathematics,25,Male,Naser Mohamed,2023,3.97,32,112,0,16
1995,Computer Science,Data Science,20,Female,Doaa Naser,2022,3.23,80,64,0,16
1996,Computer Science,Software Engineering,24,Male,Mohamed Youssef,2023,0.25,48,96,4,12
1997,Science,Science,24,Female,Doha Yehia,2020,3.6,128,16,0,16
1998,Mathematics,Mathematics,25,Male,Mahmoud Khalid,2023,0.84,32,112,4,12
1999,Science,Science,24,Female,Yousra Youssef,2023,3.03,48,96,0,16
2000,Computer Science,Software Engineering,25,Male,Tamer Moustafa,2022,0.56,64,80,4,12
2001,Engineering,Engineering,20,Female,Doaa Abdelrahman,2023,3.33,32,112,0,16
2002,Science,Science,21,Male,Moustafa Moustafa,2022,2.07,64,80,2,12
2003,Mathematics,Mathematics,23,Female,Mariam Ahmed,2023,1.02,32,112,4,12
2004,Engineering,Engineering,21,Male,Abdelrahman Yehia,2020,1.97,128,16,3,12
2005,Computer Science,Information Technology,21,Female,Yousra Mahmoud,2023,0.27,48,96,4,12
2006,Computer Science,Data Science,24,Male,Mohamed Moustafa,2023,1.84,48,96,3,12
2007,Mathematics,Mathematics,24,Female,Yousra Khalid,2021,2.38,112,32,2,12
2008,Computer Science,Information Technology,23,Male,Tamer Abdelrahman,2023,3.56,32,112,0,16
2009,Mathematics,Mathematics,19,Female,Doaa Mohamed,2023,1.94,48,96,3,12
2010,Mathematics,Mathematics,19,Male,Tamer Mahmoud,2022,1.64,80,64,3,12
2011,Science,Science,18,Female,Doaa Mahmoud,2021,4.0,96,48,0,16
2012,Science,Science,25,Male,Yehia Mohamed,2024,3.9,16,128,0,16
2013,Mathematics,Mathematics,18,Female,Mayar Tamer,2022,-0.14,80,64,4,12
2014,Science,Science,18,Male,Youssef Yehia,2020,0.58,128,16,4,12
2015,Science,Science,22,Female,Toaa Khalid,2022,1.62,80,64,3,12
2016,Science,Science,25,Male,Yehia Naser,2022,2.3,80,64,2,12
2017,Mathematics,Mathematics,21,Female,Sabah Moustafa,2023,2.5,32,112,1,16
2018,Science,Science,18,Male,Moustafa Mohamed,2020,4.0,128,16,0,16
2019,Science,Science,19,Female,Mariam Tamer,2022,-0.12,80,64,4,12
2020,Mathematics,Mathematics,18,Male,Mohamed Yehia,2022,4.0,64,80,0,16
2021,Science,Science,20,Female,Sabah Moustafa,2022,1.3,64,80,4,12
2022,Engineering,Engineering,20,Male,Mohamed Khalid,2023,2.16,32,112,2,12
2023,Engineering,Engineering,24,Female,Sabah Naser,2021,1.99,96,48,3,12
2024,Mathematics,Mathematics,22,Male,Khalid Ahmed,2021,2.26,112,32,2,12
2025,Engineering,Engineering,21,Female,Toaa Youssef,2020,3.56,128,16,0,16
2026,Engineering,Engineering,21,Male,Moustafa Abdelrahman,2021,2.2,112,32,2,12
2027,Computer Science,Information Technology,21,Female,Doaa Mohamed,2021,2.96,96,48,1,16
2028,Science,Science,18,Male,Moustafa Youssef,2022,3.45,64,80,0,16
2029,Mathematics,Mathematics,20,Female,Doaa Khalid,2022,2.68,64,80,1,16
2030,Computer Science,Information Technology,25,Male,Yehia Mahmoud,2022,2.09,80,64,2,12
2031,Science,Science,24,Female,Doaa Mahmoud,2022,3.02,80,64,0,16
2032,Science,Science,21,Male,Mohamed Ahmed,2021,1.59,96,48,3,12
2033,Engineering,Engineering,21,Female,Marwa Naser,2024,2.28,16,128,2,12
2034,Science,Science,22,Male,Khalid Mahmoud,2021,0.72,112,32,4,12
2035,Science,Science,23,Female,Esraa Naser,2022,1.42,80,64,4,12
2036,Engineering,Engineering,21,Male,Moustafa Naser,2022,2.68,64,80,1,16
2037,Engineering,Engineering,19,Female,Doha Mahmoud,2021,0.21,96,48,4,12
2038,Engineering,Engineering,18,Male,Yehia Tamer,2024,3.11,16,128,0,16
2039,Mathematics,Mathematics,25,Female,Mayar Abdelrahman,2023,1.13,48,96,4,12
2040,Mathematics,Mathematics,22,Male,Tamer Mahmoud,2021,1.04,112,32,4,12
2041,Computer Science,Data Science,20,Female,Marwa Moustafa,2021,3.83,112,32,0,16
2042,Engineering,Engineering,23,Male,Tamer Khalid,2022,3.44,64,80,0,16
2043,Engineering,Engineering,20,Female,Mariam Mahmoud,2023,1.74,48,96,3,12
2044,Engineering,Engineering,20,Male,Naser Khalid,2022,0.54,80,64,4,12
2045,Science,Science,25,Female,Marwa Youssef,2023,1.16,48,96,4,12
2046,Mathematics,Mathematics,23,Male,Yehia Tamer,2022,-0.17,64,80,4,12
2047,Engineering,Engineering,25,Female,Toaa Moustafa,2023,3.71,32,112,0,16
2048,Computer Science,Information Technology,20,Male,Naser Abdelrahman,2021,0.26,96,48,4,12
2049,Computer Science,Software Engineering,19,Female,Mariam Mohamed,2022,3.17,80,64,0,16
2050,Mathematics,Mathematics,20,Male,Ahmed Khalid,2023,1.62,48,96,3,12
2051,Science,Science,25,Female,Doaa Ahmed,2021,0.29,96,48,4,12
2052,Mathematics,Mathematics,23,Male,Naser Naser,2022,0.93,80,64,4,12
2053,Computer Science,Information Technology,25,Female,Yousra Khalid,2023,1.56,48,96,3,12
2054,Science,Science,19,Male,Mohamed Moustafa,2024,0.73,16,128,4,12
2055,Engineering,Engineering,19,Female,Marwa Naser,2024,2.57,16,128,1,16
2056,Computer Science,Software Engineering,18,Male,Mohamed Khalid,2024,3.97,16,128,0,16
2057,Engineering,Engineering,25,Female,Yousra Youssef,2022,1.32,64,80,4,12
2058,Computer Science,Information Technology,21,Male,Mahmoud Youssef,2023,1.66,48,96,3,12
2059,Mathematics,Mathematics,18,Female,Doaa Naser,2023,0.2,48,96,4,12
2060,Science,Science,19,Male,Mohamed Abdelrahman,2024,2.94,16,128,1,16
2061,Computer Science,Data Science,19,Female,Mariam Khalid,2022,3.64,80,64,0,16
2062,Science,Science,22,Male,Youssef Khalid,2023,1.95,48,96,3,12
2063,Computer Science,Data Science,19,Female,Esraa Moustafa,2024,2.53,16,128,1,16
2064,Computer Science,Information Technology,21,Male,Mohamed Khalid,2023,2.19,48,96,2,12
2065,Science,Science,25,Female,Doha Moustafa,2024,3.96,16,128,0,16
2066,Engineering,Engineering,23,Male,Tamer Youssef,2021,1.13,96,48,4,12
2067,Engineering,Engineering,22,Female,Mayar Tamer,2021,3.8,96,48,0,16
2068,Computer Science,Data Science,25,Male,Mahmoud Yehia,2023,2.18,32,112,2,12
2069,Computer Science,Data Science,22,Female,Esraa Yehia,2022,1.84,80,64,3,12
2070,Computer Science,Information Technology,24,Male,Naser Mohamed,2023,1.03,32,112,4,12
2071,Mathematics,Mathematics,23,Female,Mayar Mahmoud,2021,3.32,112,32,0,16
2072,Mathematics,Mathematics,24,Male,Naser Abdelrahman,2021,3.21,96,48,0,16
2073,Engineering,Engineering,18,Female,Esraa Mahmoud,2022,0.84,80,64,4,12
2074,Computer Science,Information Technology,22,Male,Youssef Moustafa,2023,3.04,48,96,0,16
2075,Science,Science,25,Female,Marwa Yehia,2023,2.5,48,96,1,16
2076,Science,Science,20,Male,Mohamed Moustafa,2020,1.5,128,16,3,12
2077,Engineering,Engineering,21,Female,Esraa Moustafa,2020,2.12,128,16,2,12
2078,Mathematics,Mathematics,20,Male,Mohamed Abdelrahman,2022,0.91,80,64,4,12
2079,Science,Science,25,Female,Esraa Tamer,2022,2.26,64,80,2,12
2080,Computer Science,Data Science,24,Male,Mahmoud Abdelrahman,2021,0.17,96,48,4,12
2081,Mathematics,Mathematics,25,Female,Doaa Tamer,2021,0.35,96,48,4,12
2082,Science,Science,19,Male,Mahmoud Khalid,2021,3.33,112,32,0,16
2083,Science,Science,19,Female,Doaa Youssef,2022,3.5,80,64,0,16
2084,Mathematics,Mathematics,24,Male,Yehia Abdelrahman,2021,1.5,112,32,3,12
2085,Mathematics,Mathematics,23,Female,Yousra Khalid,2024,3.6,16,128,0,16
2086,Science,Science,24,Male,Moustafa Yehia,2021,0.64,96,48,4,12
2087,Engineering,Engineering,24,Female,Toaa Mahmoud,2020,2.67,128,16,1,16
2088,Science,Science,19,Male,Youssef Moustafa,2021,2.53,112,32,1,16
2089,Computer Science,Software Engineering,22,Female,Toaa Mahmoud,2022,2.43,64,80,2,12
2090,Engineering,Engineering,22,Male,Khalid Khalid,2021,1.54,112,32,3,12
2091,Mathematics,Mathematics,25,Female,Doaa Moustafa,2023,3.2,48,96,0,16
2092,Engineering,Engineering,23,Male,Naser Tamer,2024,3.01,16,128,0,16
2093,Engineering,Engineering,20,Female,Sabah Tamer,2024,3.84,16,128,0,16
2094,Mathematics,Mathematics,22,Male,Mahmoud Tamer,2021,2.84,112,32,1,16
2095,Computer Science,Information Technology,23,Female,Yousra Mohamed,2022,1.72,64,80,3,12
2096,Mathematics,Mathematics,19,Male,Moustafa Yehia,2024,0.5,16,128,4,12
2097,Computer Science,Data Science,21,Female,Doaa Khalid,2023,0.79,32,112,4,12
2098,Engineering,Engineering,22,Male,Ahmed Moustafa,2022,3.78,80,64,0,16
